,IMDB,Metacritic,Rotten Tomatoes,Rank,Worldwide Box Office,Awards,Actors_1,Actors_2,Actors_3,directors_1,directors_2,Country_1,language_1,language_2,Genre_1,Genre_2
2285,5.7,33,0.15,5540.0,15171475,0,0,0,0,1683,0,63,27,0,9,12
2286,6.7,52,0.47,2687.0,50068310,0,0,0,0,294,0,63,27,92,0,5
2287,7.2,83,0.9,4648.0,21277770,0,0,0,0,1428,0,63,27,0,7,0
2288,5.5,27,0.14,3270.0,37639029,0,0,0,0,408,0,63,27,0,0,4
2289,6.9,73,0.8,2682.0,50159144,0,0,0,0,903,0,63,27,0,0,5
2290,4.7,0,0.11,6326.0,11328565,0,0,0,0,611,0,63,27,47,0,4
2291,5.2,37,0.24,887.0,177993801,0,0,0,0,1009,0,63,27,0,4,8
2292,6.4,35,0.39,5640.0,14633270,0,0,0,0,338,0,62,27,0,4,5
2293,6.2,0,0.16,3079.0,41076865,0,0,0,0,178,0,63,27,32,0,4
2294,5.5,55,0.5,1318.0,120100000,0,0,0,0,1157,0,63,27,92,0,7
2295,5.6,51,0.54,2665.0,50632037,1,0,0,0,1480,0,63,27,93,0,1
2296,6.7,61,0.72,3455.0,34572780,0,0,0,0,1034,0,63,27,0,4,7
2297,6.4,71,0.81,1578.0,98699769,0,0,0,0,515,0,63,27,0,4,0
2298,4.1,36,0.21,1604.0,97387965,0,0,0,0,365,0,63,27,65,0,1
2299,6.6,0,0.67,4912.0,19288130,0,0,0,0,1555,0,63,27,47,5,7
2300,5.4,29,0.11,4577.0,21799652,1,0,0,0,1432,0,63,27,0,4,7
2301,3.6,27,0.25,2387.0,59431365,0,0,0,0,187,0,63,27,0,4,8
2302,5.7,44,0.32,1007.0,160648493,0,0,0,0,799,0,63,27,0,4,17
2303,6.1,31,0.24,5111.0,17865209,0,0,0,0,1311,0,63,27,0,0,5
2304,5.6,41,0.3,8585.0,5002310,0,0,0,0,150,0,63,27,0,1,4
2305,6.9,55,0.49,3723.0,30885781,0,0,0,0,1516,0,63,27,0,7,15
2306,7.4,86,0.93,3018.0,42137871,0,0,0,0,1668,0,63,27,82,5,7
2307,6.3,57,0.55,5855.0,13596911,0,0,0,0,163,1306,63,27,0,2,0
2308,5.9,37,0.27,2518.0,54994757,0,0,0,0,615,0,63,27,0,4,5
2309,5.6,37,0.1,2127.0,69157016,0,0,0,0,806,0,63,27,0,0,1
2310,5.6,37,0.1,9528.0,3523909,0,0,0,0,806,0,63,27,0,0,1
2311,6.3,66,0.82,1953.0,77063461,0,0,0,0,1662,0,63,27,0,4,7
2312,6.5,49,0.41,3807.0,29882645,0,0,0,0,1539,0,62,27,0,1,7
2313,4.6,23,0.03,4920.0,19233280,0,0,0,0,430,0,63,27,0,0,5
2314,5.5,32,0.25,1910.0,78948765,0,0,0,0,1679,0,63,27,0,0,4
2315,5.1,41,0.39,2417.0,58240458,0,0,0,0,610,0,63,27,0,0,1
2316,4.9,18,0.07,5587.0,14933713,0,0,0,0,1184,0,63,27,94,4,0
2317,6.0,30,0.08,8542.0,5111630,0,0,0,0,231,0,63,27,0,1,4
2318,5.3,46,0.33,4366.0,23693646,0,0,0,0,705,0,62,27,0,15,20
2319,5.3,33,0.12,5247.0,16959614,0,0,0,0,121,0,63,27,0,1,4
2320,5.7,45,0.29,7477.0,7573551,0,0,0,0,719,0,63,27,0,4,12
2321,6.5,66,0.83,2274.0,63489752,0,0,0,0,1287,0,63,27,0,4,7
2322,5.3,36,0.22,4583.0,21758371,0,0,0,0,1214,0,63,27,0,4,17
2323,5.7,35,0.16,6594.0,10387706,0,0,0,0,189,0,63,27,0,4,5
2324,6.6,60,0.65,8968.0,4357745,0,0,0,0,373,0,18,27,78,0,5
2325,2.0,9,0.0,6890.0,9355369,0,0,0,0,155,0,18,27,0,4,8
2326,5.3,26,0.01,3122.0,40119848,0,0,0,0,1339,0,18,27,47,5,7
2327,5.5,24,0.04,4097.0,26323969,0,0,0,0,633,0,63,27,42,4,5
2328,5.6,52,0.53,5245.0,16980098,0,0,0,0,1438,0,63,27,0,4,17
2329,6.4,54,0.55,3530.0,33508485,0,0,0,0,1738,0,63,27,0,4,7
2330,7.4,66,0.77,5310.0,16553163,0,0,0,0,451,0,63,27,92,1,4
2331,5.6,33,0.12,6591.0,10393696,0,0,0,0,1009,0,18,27,0,0,4
2332,6.4,62,0.6,6227.0,11758418,0,0,0,0,56,0,63,27,48,7,17
2333,7.4,72,0.85,4957.0,18959424,0,0,0,0,438,0,63,27,0,7,8
2334,5.8,0,0.68,5078.0,18110152,0,0,0,0,1221,0,63,27,0,4,7
2335,5.1,45,0.25,2279.0,63320521,0,0,0,0,1712,0,63,27,92,4,7
2336,5.9,37,0.28,4641.0,21344312,0,0,0,0,1727,0,63,27,0,0,5
2337,4.7,24,0.09,6865.0,9459740,0,0,0,0,1473,0,63,27,0,5,7
2338,4.2,25,0.09,5866.0,13539154,0,0,0,0,1677,0,63,27,0,4,19
2339,3.6,33,0.28,1896.0,79915361,0,0,0,0,643,0,53,27,51,0,7
2340,5.5,0,0.49,5914.0,13205411,0,0,0,0,264,0,63,27,0,4,7
2341,4.8,37,0.14,2236.0,65033328,0,0,0,0,527,0,63,27,0,0,1
2342,4.8,37,0.14,8529.0,5165131,0,0,0,0,527,0,63,27,0,0,1
2343,6.2,57,0.5,6253.0,11655619,0,0,0,0,1229,0,63,27,92,4,7
2344,6.6,63,0.8,5140.0,17657973,0,0,0,0,1257,0,63,27,0,7,8
2345,3.5,40,0.18,3621.0,32224624,0,0,0,0,317,0,63,27,0,0,4
2346,5.6,29,0.28,3799.0,29937909,0,0,0,0,891,0,63,27,92,4,17
2347,6.1,43,0.31,6486.0,10732909,0,0,0,0,140,0,63,27,0,7,17
2348,5.1,31,0.07,8085.0,6093725,0,0,0,0,969,0,63,27,0,0,4
2349,4.2,37,0.19,5232.0,17029882,0,0,0,0,871,0,63,27,0,4,8
2350,6.9,52,0.35,5739.0,14189810,0,0,0,0,714,0,63,27,0,7,17
2351,6.2,0,0.29,10040.0,2859811,0,0,0,0,1406,0,63,27,0,1,4
2352,6.2,64,0.65,7826.0,6727750,0,0,0,0,1566,0,62,27,0,4,7
2353,7.3,80,0.92,4817.0,20005613,0,0,0,0,1172,0,62,27,0,4,7
2354,6.7,46,0.37,5299.0,16601440,0,0,0,0,1641,0,63,27,0,5,7
2355,6.2,43,0.36,9446.0,3618825,0,0,0,0,1244,0,63,27,0,7,18
2356,5.6,0,0.0,3792.0,30000000,0,0,0,0,753,0,63,27,42,0,7
2357,5.7,27,0.07,5622.0,14717854,0,0,0,0,1115,0,63,27,0,1,7
2358,5.8,0,0.53,7312.0,8000000,0,0,0,0,1622,0,63,27,0,7,0
2359,5.7,46,0.34,3234.0,38200000,0,0,0,0,64,0,63,27,32,0,4
2360,5.7,46,0.34,4306.0,24345659,0,0,0,0,64,0,63,27,32,0,4
2361,7.1,61,0.86,8794.0,4659287,0,0,0,0,603,0,62,27,34,7,15
2362,5.6,39,0.67,3321.0,36714025,0,0,0,0,31,0,63,27,0,0,1
2363,6.0,0,0.4,4664.0,21134374,0,0,0,0,1652,0,63,27,32,4,0
2364,5.4,0,0.18,5327.0,16478265,0,0,0,0,987,0,63,27,0,0,1
2365,7.1,0,0.89,8280.0,5700000,0,0,0,0,1471,0,63,27,0,7,21
2366,6.7,58,0.9,8067.0,6139896,0,0,0,0,1615,0,63,27,0,0,4
2367,7.5,0,0.83,7880.0,6600000,1,0,0,0,459,0,63,27,32,7,17
2368,3.8,0,0.15,4633.0,21400000,0,0,0,0,155,0,63,27,0,4,13
2369,5.6,0,0.0,4447.0,22934000,0,0,0,0,96,0,10,27,0,2,1
2370,4.9,0,0.2,7612.0,7200000,0,0,0,0,1487,0,68,27,0,4,9
2371,5.5,55,0.58,4838.0,19875740,0,0,0,0,1207,0,63,27,0,4,0
2372,6.1,61,0.47,9260.0,3900000,0,0,0,0,1082,0,63,27,0,18,20
2373,5.7,0,0.21,6100.0,12303904,0,0,0,0,1392,0,63,27,32,5,7
2374,5.9,62,0.57,3617.0,32324000,0,0,0,0,533,0,63,27,0,4,7
2375,8.2,0,0.0,9326.0,3800000,0,0,0,0,1779,0,63,27,0,5,7
2376,6.4,0,0.8,6034.0,12640385,0,0,0,0,311,0,63,27,0,5,15
2377,4.3,52,0.38,5698.0,14375181,0,0,0,0,463,0,63,27,0,0,1
2378,6.1,0,0.7,6616.0,10278549,0,0,0,0,1403,0,63,27,0,5,7
2379,6.8,53,0.8,3594.0,32632000,1,0,0,0,1000,0,63,27,0,7,17
2380,5.4,45,0.33,4960.0,18924919,0,0,0,0,330,0,63,27,0,1,4
2381,7.3,0,0.0,7218.0,8253123,0,0,0,0,1779,0,63,27,0,7,0
2382,5.9,0,0.37,5916.0,13204459,0,0,0,0,1697,117,63,27,0,4,7
2383,5.4,40,0.13,4241.0,25029569,0,0,0,0,866,0,63,27,0,4,5
2384,4.8,28,0.13,6272.0,11578883,0,0,0,0,1357,0,63,27,0,12,0
2385,5.3,0,0.11,6141.0,12065892,0,0,0,0,1556,0,63,27,0,4,0
2386,6.1,0,0.33,4951.0,19000000,0,0,0,0,151,0,63,27,0,4,7
2387,5.8,44,0.27,6434.0,10982364,0,0,0,0,1271,0,63,27,0,4,15
2388,6.4,72,0.81,6811.0,9654290,0,0,0,0,560,0,63,27,0,4,5
2389,8.0,0,0.0,4806.0,20062347,0,0,0,0,1779,0,63,27,0,4,0
2390,6.5,64,0.65,6868.0,9445090,0,0,0,0,650,0,63,27,0,7,0
2391,5.7,0,0.29,7412.0,7781025,0,0,0,0,1754,0,63,27,0,0,4
2392,6.2,0,0.85,3874.0,29012935,0,0,0,0,37,0,63,27,0,6,13
2393,6.2,0,0.0,8935.0,4409328,0,0,0,0,556,0,63,27,0,0,7
2394,6.2,0,0.39,3902.0,28738096,0,0,0,0,315,0,63,27,0,5,7
2395,6.1,0,0.31,3387.0,35682000,0,0,0,0,1234,0,63,27,48,4,7
2396,7.0,0,0.57,8889.0,4495615,0,0,0,0,1147,0,63,27,0,7,19
2397,5.1,0,0.0,9680.0,3299382,0,0,0,0,842,0,63,27,0,8,2
2398,6.5,0,0.58,5623.0,14717851,0,0,0,0,1165,0,10,27,0,4,7
2399,5.5,0,0.13,4796.0,20107504,0,0,0,0,809,0,63,27,0,4,5
2400,5.7,0,0.18,7381.0,7839327,0,0,0,0,221,0,63,27,109,4,5
2401,5.1,0,0.0,5969.0,12974636,0,0,0,0,846,0,63,27,0,4,12
2402,4.9,0,0.13,7532.0,7395486,0,0,0,0,1165,0,63,27,0,4,0
2403,6.2,0,0.65,5288.0,16668552,0,0,0,0,1116,0,63,27,0,5,7
2404,5.3,51,0.27,9836.0,3098590,0,0,0,0,436,0,63,27,0,4,17
2405,6.6,0,0.61,4706.0,20788730,0,0,0,0,442,0,63,27,0,5,7
2406,5.9,0,0.1,8111.0,6017509,0,0,0,0,564,0,63,27,0,1,4
2407,6.0,0,0.15,4095.0,26325256,0,0,0,0,1365,0,63,27,0,4,0
2408,6.1,0,0.19,6138.0,12073560,0,0,0,0,1505,0,63,27,0,4,0
2409,4.8,0,0.05,5822.0,13747279,0,0,0,0,1130,0,63,27,0,1,4
2410,5.3,0,0.0,5491.0,15446532,0,0,0,0,91,0,63,27,0,7,17
2411,5.2,0,0.15,7776.0,6849998,0,0,0,0,1307,0,63,27,0,5,7
2412,5.0,0,0.31,4276.0,24670346,0,0,0,0,1551,0,63,27,106,0,1
2413,5.6,0,0.11,9240.0,3939728,0,0,0,0,426,540,24,27,0,2,1
2414,8.1,0,0.95,5225.0,17100266,0,0,0,0,625,0,17,32,27,5,7
2415,2.6,25,0.0,9228.0,3956785,0,0,0,0,139,0,63,27,0,4,8
2416,3.8,0,0.07,6006.0,12805071,0,0,0,0,1211,0,63,27,0,4,0
2417,5.8,44,0.26,5992.0,12900000,0,0,0,0,1566,0,63,27,0,7,12
2418,6.8,0,0.0,5358.0,16221211,0,0,0,0,1779,0,63,111,0,5,7
2419,4.4,18,0.03,8939.0,4408420,0,0,0,0,206,0,63,27,0,0,4
2420,5.0,0,0.08,9520.0,3533790,0,0,0,0,1279,0,63,27,0,4,0
2421,4.8,0,0.17,6285.0,11532774,0,0,0,0,1425,0,63,27,0,0,20
2422,4.6,0,0.18,7941.0,6448817,0,0,0,0,1482,0,63,27,57,0,1
2423,3.9,44,0.16,6767.0,9818792,0,0,0,0,641,0,63,27,0,4,8
2424,4.7,25,0.19,4304.0,24355762,0,0,0,0,870,0,63,27,32,4,7
2425,4.8,16,0.08,3689.0,31320293,0,0,0,0,708,0,63,27,0,7,12
2426,5.0,31,0.22,6700.0,10014234,0,0,0,0,1232,0,17,27,0,4,5
2427,4.1,34,0.19,8779.0,4690802,0,0,0,0,475,0,63,27,0,4,8
2428,5.1,49,0.44,2878.0,45312217,0,0,0,0,841,0,63,27,0,4,7
2429,4.1,19,0.06,8307.0,5654777,0,0,0,0,1046,0,63,27,0,0,4
2430,3.3,63,0.65,7118.0,8607815,0,0,0,0,645,0,10,27,0,7,0
2431,6.3,56,0.61,8655.0,4898065,0,0,0,0,18,745,63,27,0,4,7
2432,7.0,55,0.64,9008.0,4289509,0,0,0,0,193,0,63,27,0,7,0
2433,7.1,78,0.81,8536.0,5149131,0,0,0,0,1639,0,62,27,32,17,7
2434,6.6,68,0.77,7932.0,6460758,0,0,0,0,1197,0,17,27,0,0,5
2435,7.1,63,0.72,2406.0,58501127,0,0,0,0,483,0,63,27,0,3,7
2436,6.3,0,0.43,9603.0,3404935,0,0,0,0,579,0,63,27,0,7,4
2437,6.1,0,0.65,8615.0,4976099,0,0,0,0,579,0,62,27,32,1,7
2438,6.7,71,0.75,9569.0,3465703,0,0,0,0,166,0,63,27,0,4,7
2439,4.7,0,0.12,7263.0,8123860,0,0,0,0,402,0,63,27,0,20,0
2440,7.0,0,0.71,9613.0,3390811,0,0,0,0,1338,0,62,27,0,7,17
2441,6.5,0,0.81,7841.0,6698607,0,0,0,0,97,0,17,27,92,7,13
2442,5.0,0,0.0,9646.0,3333306,0,0,0,0,678,0,63,27,0,4,0
2443,6.7,0,0.74,4026.0,27118000,1,0,0,0,17,0,63,27,0,7,13
2444,6.7,0,0.74,9933.0,3000000,1,0,0,0,17,0,63,27,0,7,13
2445,6.8,83,0.99,8623.0,4967493,0,0,0,0,1531,0,11,92,27,4,7
2446,6.1,0,0.67,7506.0,7470348,0,0,0,0,9,0,63,27,0,7,0
2447,6.8,0,0.31,6194.0,11897978,0,0,0,0,99,0,63,27,0,7,0
2448,6.5,0,0.85,8041.0,6200000,0,0,0,0,629,0,63,27,0,7,14
2449,6.5,0,0.0,10008.0,2900000,0,0,0,0,1141,395,63,27,0,4,0
2450,6.5,0,0.0,6411.0,11000000,0,0,0,0,435,0,63,27,0,1,14
2451,7.7,70,0.93,1529.0,102028919,0,0,0,0,1070,0,17,32,27,2,1
2452,6.1,0,0.0,4826.0,20000000,0,0,0,0,553,0,63,27,0,4,5
2453,6.4,0,0.63,5404.0,16000000,0,0,0,0,1504,0,62,27,6,0,1
2454,6.1,66,0.78,4312.0,24265659,0,0,0,0,294,0,63,27,0,0,1
2455,6.1,0,0.48,4964.0,18900000,0,0,0,0,648,0,63,27,0,15,20
2456,6.6,50,0.93,9401.0,3695409,0,0,0,0,294,0,63,27,0,4,7
2457,3.5,0,0.0,8294.0,5675599,0,0,0,0,608,0,63,27,0,0,18
2458,7.4,0,0.96,5175.0,17458105,0,0,0,0,1377,0,63,27,0,4,7
2459,4.1,28,0.05,7983.0,6333135,0,0,0,0,1382,0,63,27,0,12,0
2460,6.8,0,0.78,5425.0,15900000,0,0,0,0,1116,0,63,27,0,5,7
2461,4.2,0,0.0,8347.0,5563663,0,0,0,0,830,0,63,27,0,7,17
2462,2.9,0,0.0,7003.0,9000000,0,0,0,0,823,0,63,27,0,4,7
2463,6.2,0,0.56,8040.0,6200000,0,0,0,0,1116,0,63,27,0,7,20
2464,5.7,0,0.0,6380.0,11131530,0,0,0,0,1092,0,63,27,0,0,4
2465,5.4,36,0.17,6846.0,9500000,0,0,0,0,1722,127,5,27,32,2,1
2466,5.4,29,0.18,5161.0,17536256,0,0,0,0,914,0,63,27,78,0,20
2467,7.0,0,0.72,3733.0,30762621,0,0,0,0,1089,0,63,27,0,4,7
2468,6.6,0,0.47,5910.0,13229514,0,0,0,0,1341,0,10,27,0,8,9
2469,4.3,46,0.19,5982.0,12918858,0,0,0,0,670,0,63,27,0,7,17
2470,6.3,0,0.44,5887.0,13418091,0,0,0,0,1439,0,63,27,0,7,20
2471,5.5,0,0.36,8612.0,4984663,0,0,0,0,1665,0,63,27,0,12,18
2472,7.2,0,0.75,7794.0,6804312,0,0,0,0,707,0,63,27,0,2,1
2473,6.6,0,0.69,4982.0,18782400,0,0,0,0,1328,0,63,27,0,5,7
2474,6.7,0,0.58,7093.0,8674093,0,0,0,0,582,0,63,27,0,7,0
2475,5.6,44,0.36,3941.0,28202109,0,0,0,0,866,0,63,27,0,4,8
2476,5.7,0,0.38,6399.0,11053835,0,0,0,0,1546,0,63,27,0,5,7
2477,6.4,39,0.38,4897.0,19397847,0,0,0,0,1328,0,63,27,0,0,5
2478,6.1,0,0.62,7868.0,6622465,0,0,0,0,1730,0,63,27,0,5,7
2479,7.3,66,0.83,9568.0,3468572,0,0,0,0,1242,0,63,27,0,7,0
2480,5.8,0,0.43,5846.0,13664060,0,0,0,0,183,0,63,27,0,4,9
2481,6.1,0,0.28,6934.0,9200339,0,0,0,0,1620,0,63,27,92,7,17
2482,6.4,0,0.29,4818.0,20005435,0,0,0,0,99,0,63,27,0,4,0
2483,5.7,0,0.57,4944.0,19018321,0,0,0,0,24,0,63,27,0,15,20
2484,6.4,0,0.64,4573.0,21830957,0,0,0,0,253,0,63,27,46,4,17
2485,5.2,0,0.21,4892.0,19438638,0,0,0,0,565,442,63,27,0,4,7
2486,6.1,0,0.43,8010.0,6281089,0,0,0,0,633,0,63,27,0,7,4
2487,5.7,0,0.36,4656.0,21202099,0,0,0,0,113,0,63,27,0,4,7
2488,6.6,0,0.45,5994.0,12890752,0,0,0,0,1162,0,63,27,0,1,7
2489,6.8,0,0.94,7024.0,8925775,0,0,0,0,794,0,63,27,0,4,7
2490,6.0,0,0.33,6073.0,12416686,0,0,0,0,629,0,63,27,0,4,5
2491,5.4,0,0.0,9258.0,3902679,0,0,0,0,83,0,63,27,0,0,9
2492,5.8,0,0.2,7470.0,7590169,0,0,0,0,279,0,63,27,0,1,7
2493,6.4,0,0.27,7780.0,6834000,0,0,0,0,1051,0,62,27,0,7,0
2494,5.3,0,0.27,3323.0,36682170,0,0,0,0,1580,0,14,27,0,1,7
2495,5.7,0,0.18,6288.0,11509600,0,0,0,0,520,0,63,27,0,1,8
2496,5.8,0,0.14,9089.0,4137645,0,0,0,0,1145,0,63,27,0,7,9
2497,6.5,0,0.5,9609.0,3398083,0,0,0,0,1063,0,24,27,0,4,17
2498,5.4,0,0.43,7695.0,7015240,0,0,0,0,1036,0,63,27,0,1,8
2499,5.0,45,0.31,6553.0,10513979,0,0,0,0,401,0,63,27,0,4,17
2500,5.4,0,0.33,6989.0,9010980,0,0,0,0,1310,0,63,27,0,4,7
2501,6.9,62,0.56,8854.0,4559569,0,0,0,0,1000,0,63,27,0,4,7
2502,6.0,20,0.24,5296.0,16628751,0,0,0,0,1035,1541,63,27,0,2,0
2503,6.7,76,0.86,3233.0,38236338,0,0,0,0,1555,0,63,27,0,4,6
2504,5.4,25,0.12,3814.0,29823162,0,0,0,0,564,0,63,27,92,0,4
2505,5.3,35,0.07,7817.0,6755271,0,0,0,0,658,0,63,27,0,12,20
2506,3.9,20,0.04,9010.0,4288246,0,0,0,0,1564,0,63,27,0,12,15
2507,7.2,84,0.92,6143.0,12051924,0,0,0,0,1156,0,63,27,0,6,4
2508,3.2,21,0.05,5456.0,15680099,0,0,0,0,1706,0,63,27,0,4,17
2509,7.8,71,0.89,156.0,586477240,0,0,0,0,1192,214,63,27,0,2,1
2510,7.1,74,0.83,9388.0,3705923,0,0,0,0,766,0,63,27,34,7,0
2511,6.6,78,0.82,6737.0,9981635,0,0,0,0,1519,389,63,27,0,5,7
2512,5.8,0,0.61,9032.0,4239767,0,0,0,0,1273,0,10,27,3,4,7
2513,6.7,70,0.8,8940.0,4406030,0,0,0,0,748,0,63,27,0,4,7
2514,7.4,0,0.0,4563.0,21930418,0,0,0,0,1183,0,37,25,27,7,17
2515,7.1,77,0.94,5461.0,15600000,0,0,0,0,1720,0,63,27,0,7,0
2516,6.5,0,0.43,9584.0,3443047,0,0,0,0,1291,0,63,27,0,7,17
2517,6.7,0,0.64,9515.0,3540207,0,0,0,0,1212,0,63,27,0,5,7
2518,8.1,79,0.87,325.0,368567189,0,0,0,0,358,0,63,27,0,7,15
2519,7.0,70,0.97,8998.0,4300703,0,0,0,0,1661,0,63,27,0,4,7
2520,5.6,0,0.31,7154.0,8475466,0,0,0,0,181,0,63,27,47,4,5
2521,6.4,58,0.81,9216.0,3966256,0,0,0,0,1317,0,63,27,0,7,21
2522,6.4,0,0.86,5595.0,14867086,0,0,0,0,151,0,63,27,0,4,7
2523,6.1,20,0.28,9694.0,3281232,0,0,0,0,1123,0,63,27,0,7,18
2524,7.0,40,0.17,8596.0,5000000,0,0,0,0,1321,0,63,27,0,0,1
2525,5.4,0,0.0,4978.0,18826490,0,0,0,0,1594,0,63,27,0,4,0
2526,5.9,0,0.33,7313.0,8000000,0,0,0,0,1471,0,10,27,0,12,20
2527,6.8,0,0.0,5091.0,18000000,0,0,0,0,991,0,63,27,0,4,15
2528,6.3,68,0.75,6121.0,12200000,0,0,0,0,1714,0,63,27,0,5,7
2529,4.8,0,0.43,7715.0,7000000,0,0,0,0,753,0,62,27,0,0,7
2530,5.3,0,0.3,7565.0,7300000,1,0,0,0,1434,0,63,27,92,4,13
2531,7.0,0,0.75,5313.0,16530578,0,0,0,0,844,0,63,27,92,4,7
2532,6.5,0,0.4,3129.0,40055897,0,0,0,0,629,0,63,27,0,3,4
2533,6.2,35,0.86,3672.0,31559560,0,0,0,0,789,0,63,27,0,1,8
2534,6.9,68,0.6,3525.0,33600000,0,0,0,0,629,0,63,27,32,7,17
2535,6.3,64,0.74,6421.0,11000000,0,0,0,0,1153,0,63,27,0,12,20
2536,6.3,70,0.69,2633.0,51290536,0,0,0,0,608,0,63,27,0,0,4
2537,6.1,0,0.67,2939.0,43900000,0,0,0,0,1556,0,63,27,0,4,0
2538,7.2,0,0.94,7708.0,7000000,0,0,0,0,1012,0,63,27,0,7,0
2539,5.0,0,0.05,7169.0,8400000,0,0,0,0,1481,0,63,27,78,0,7
2540,5.9,0,0.4,7917.0,6500000,0,0,0,0,1501,0,63,27,0,0,7
2541,6.1,0,0.0,7554.0,7343032,0,0,0,0,523,0,63,27,0,7,18
2542,6.0,0,0.62,3982.0,27700000,0,0,0,0,99,0,63,27,0,4,7
2543,6.1,64,0.63,4767.0,20345361,0,0,0,0,60,0,63,27,0,0,5
2544,7.0,64,0.4,8096.0,6070794,0,0,0,0,1127,0,63,27,0,4,7
2545,5.4,0,0.3,7862.0,6637565,0,0,0,0,612,0,63,27,0,0,20
2546,4.9,0,0.0,6099.0,12308521,0,0,0,0,615,0,63,27,0,4,0
2547,6.1,39,0.48,2343.0,61300858,0,0,0,0,724,0,63,27,0,2,0
2548,6.1,39,0.48,8160.0,5958456,0,0,0,0,724,0,63,27,0,2,0
2549,6.2,0,0.57,4625.0,21458229,0,0,0,0,732,0,63,27,0,4,0
2550,5.8,57,0.75,8121.0,6000000,0,0,0,0,243,0,63,27,0,4,12
2551,5.4,46,0.14,7770.0,6880310,0,0,0,0,654,0,63,27,0,0,5
2552,6.6,0,0.75,6332.0,11307844,0,0,0,0,1730,0,63,27,92,0,5
2553,6.5,0,0.45,9195.0,4000000,0,0,0,0,24,0,63,27,0,4,9
2554,6.8,0,0.36,3892.0,28866028,0,0,0,0,1089,0,63,27,0,7,20
2555,6.3,0,0.5,4922.0,19214194,0,0,0,0,279,0,63,27,0,0,5
2556,4.4,0,0.13,5629.0,14681192,0,0,0,0,208,0,63,27,0,4,17
2557,5.0,0,0.0,7861.0,6640346,0,0,0,0,352,0,63,27,0,7,0
2558,6.2,0,0.6,4857.0,19738015,0,0,0,0,536,0,63,27,0,7,4
2559,6.2,0,0.36,6469.0,10815378,0,0,0,0,20,0,63,27,0,4,0
2560,5.8,0,0.56,4678.0,21032000,0,0,0,0,388,0,63,27,0,4,7
2561,6.4,0,0.67,5383.0,16115398,0,0,0,0,821,0,63,27,0,7,8
2562,6.8,0,0.2,7508.0,7467504,0,0,0,0,1600,1759,63,27,0,7,17
2563,5.7,0,0.17,8829.0,4595000,0,0,0,0,151,0,63,27,92,5,15
2564,5.6,46,0.27,4878.0,19543985,0,0,0,0,910,1756,63,27,0,2,4
2565,6.0,0,0.45,5759.0,14061361,0,0,0,0,1056,0,63,27,51,0,5
2566,5.7,36,0.09,4485.0,22641969,0,0,0,0,1187,0,63,27,92,4,5
2567,5.1,0,0.0,9570.0,3463620,0,0,0,0,740,0,63,27,0,7,13
2568,5.5,0,0.1,7446.0,7683267,0,0,0,0,964,1474,63,27,0,4,17
2569,6.4,0,0.6,7562.0,7306242,0,0,0,0,345,0,52,27,110,7,14
2570,5.2,0,0.29,7955.0,6419876,0,0,0,0,1683,0,63,27,0,7,20
2571,5.9,0,0.88,6744.0,9942954,0,0,0,0,330,0,63,27,0,8,1
2572,5.9,0,0.88,7371.0,7875911,0,0,0,0,330,0,63,27,0,8,1
2573,5.4,0,0.06,5270.0,16821273,0,0,0,0,1551,0,63,27,0,4,22
2574,5.9,0,0.2,5033.0,18423914,0,0,0,0,1007,0,63,27,0,7,20
2575,4.8,0,0.0,8965.0,4358940,0,0,0,0,1317,0,63,27,0,1,4
2576,5.2,0,0.24,9441.0,3622433,0,0,0,0,416,0,17,27,0,7,20
2577,5.2,0,0.09,6921.0,9240378,0,0,0,0,1678,0,63,27,0,4,19
2578,5.7,0,0.16,8647.0,4912939,0,0,0,0,1331,0,63,27,0,7,15
2579,6.9,0,0.33,6042.0,12592203,0,0,0,0,1002,0,63,27,0,7,0
2580,5.3,15,0.11,9173.0,4002884,0,0,0,0,1688,0,63,27,92,1,4
2581,5.4,0,0.19,6296.0,11486880,0,0,0,0,948,0,63,27,0,4,17
2582,5.2,0,0.13,9132.0,4073582,0,0,0,0,1297,0,29,27,0,4,0
2583,6.0,0,0.24,6849.0,9497079,0,0,0,0,785,0,63,27,0,7,0
2584,5.3,0,0.44,7619.0,7183046,0,0,0,0,567,0,63,27,0,1,4
2585,6.4,0,0.27,4962.0,18912328,0,0,0,0,633,0,63,27,92,1,4
2586,6.0,43,0.39,8207.0,5846660,0,0,0,0,1726,0,18,27,0,5,7
2587,5.2,33,0.11,6346.0,11263966,0,0,0,0,639,0,63,27,0,0,1
2588,6.0,43,0.39,8199.0,5871603,0,0,0,0,306,0,63,27,0,7,20
2589,5.6,56,0.53,6261.0,11614954,0,0,0,0,28,0,63,27,0,4,0
2590,4.2,11,0.02,9146.0,4049527,0,0,0,0,743,0,63,27,0,4,5
2591,3.2,31,0.13,5920.0,13174426,0,0,0,0,871,0,63,27,0,4,7
2592,2.8,36,0.12,7950.0,6423995,0,0,0,0,34,0,63,27,92,7,13
2593,6.6,56,0.73,9384.0,3713451,0,0,0,0,876,0,63,27,0,7,4
2594,7.0,55,0.64,1155.0,140783360,0,0,0,0,1086,0,62,27,57,0,20
2595,7.4,0,0.0,9254.0,3910019,0,0,0,0,1779,0,63,27,0,7,9
